Node2Vec Hyperparameters,Cora
Dimensions,Num Walks,Walk Length,Run,Accuracy,Average Accuracy
64,40,20,Run 9,0.7827
64,40,20,Run 10,0.7606
64,40,20,Average Accuracy,0.7721
64,40,40,Run 1,0.7495
64,40,40,Run 2,0.7565
64,40,40,Run 3,0.7314
64,40,40,Run 4,0.7334
64,40,40,Run 5,0.7344
64,40,40,Run 6,0.7425
64,40,40,Run 7,0.7384
64,40,40,Run 8,0.7223
64,40,40,Run 9,0.7364
64,40,40,Run 10,0.7243
64,40,40,Average Accuracy,0.7369
64,40,60,Run 1,0.7344
64,40,60,Run 2,0.7223
64,40,60,Run 3,0.7445
64,40,60,Run 4,0.7324
64,40,60,Run 5,0.7274
64,40,60,Run 6,0.7465
64,40,60,Run 7,0.7233
64,40,60,Run 8,0.7324
64,40,60,Run 9,0.7465
64,40,60,Run 10,0.7455
64,40,60,Average Accuracy,0.7355
64,40,80,Run 1,0.7173
64,40,80,Run 2,0.6952
64,40,80,Run 3,0.7143
64,40,80,Run 4,0.7334
64,40,80,Run 5,0.7274
64,40,80,Run 6,0.7243
64,40,80,Run 7,0.7072
64,40,80,Run 8,0.7294
64,40,80,Run 9,0.7374
64,40,80,Run 10,0.7133
64,40,80,Average Accuracy,0.7199
64,40,100,Run 1,0.7193
64,40,100,Run 2,0.7082
64,40,100,Run 3,0.7213
64,40,100,Run 4,0.6972
64,40,100,Run 5,0.7062
64,40,100,Run 6,0.7254
64,40,100,Run 7,0.7012
64,40,100,Run 8,0.7223
64,40,100,Run 9,0.7133
64,40,100,Run 10,0.7143
64,40,100,Average Accuracy,0.7129
64,60,20,Run 1,0.7505
64,60,20,Run 2,0.7827
64,60,20,Run 3,0.7545
64,60,20,Run 4,0.7545
64,60,20,Run 5,0.7515
64,60,20,Run 6,0.7455
64,60,20,Run 7,0.7565
64,60,20,Run 8,0.7575
64,60,20,Run 9,0.7787
64,60,20,Run 10,0.7384
64,60,20,Average Accuracy,0.7570
64,60,40,Run 1,0.7495
64,60,40,Run 2,0.7324
64,60,40,Run 3,0.7606
64,60,40,Run 4,0.7153
64,60,40,Run 5,0.7264
64,60,40,Run 6,0.7565
64,60,40,Run 7,0.7294
64,60,40,Run 8,0.7324
64,60,40,Run 9,0.7475
64,60,40,Run 10,0.7183
64,60,40,Average Accuracy,0.7368
64,60,60,Run 1,0.7203
64,60,60,Run 2,0.7072
64,60,60,Run 3,0.7183
64,60,60,Run 4,0.7243
64,60,60,Run 5,0.7203
64,60,60,Run 6,0.7022
64,60,60,Run 7,0.6992
64,60,60,Run 8,0.7113
64,60,60,Run 9,0.7404
64,60,60,Run 10,0.7123
64,60,60,Average Accuracy,0.7156
64,60,80,Run 1,0.7113
64,60,80,Run 2,0.7082
64,60,80,Run 3,0.6992
64,60,80,Run 4,0.7354
64,60,80,Run 5,0.6911
64,60,80,Run 6,0.7032
64,60,80,Run 7,0.7103
64,60,80,Run 8,0.7062
64,60,80,Run 9,0.7093
64,60,80,Run 10,0.7093
64,60,80,Average Accuracy,0.7084
64,60,100,Run 1,0.7193
64,60,100,Run 2,0.7052
64,60,100,Run 3,0.7062
64,60,100,Run 4,0.7133
64,60,100,Run 5,0.6962
64,60,100,Run 6,0.7173
64,60,100,Run 7,0.7062
64,60,100,Run 8,0.7052
64,60,100,Run 9,0.7143
64,60,100,Run 10,0.7123
64,60,100,Average Accuracy,0.7096
64,80,20,Run 1,0.7455
64,80,20,Run 2,0.7565
64,80,20,Run 3,0.7485
64,80,20,Run 4,0.7525
64,80,20,Run 5,0.7495
64,80,20,Run 6,0.7767
64,80,20,Run 7,0.7485
64,80,20,Run 8,0.7435
64,80,20,Run 9,0.7847
64,80,20,Run 10,0.7636
64,80,20,Average Accuracy,0.7569
64,80,40,Run 1,0.7555
64,80,40,Run 2,0.7143
64,80,40,Run 3,0.7233
64,80,40,Run 4,0.7193
64,80,40,Run 5,0.7223
64,80,40,Run 6,0.7445
64,80,40,Run 7,0.7183
64,80,40,Run 8,0.7213
