film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day,class
1482,447,2160000,36,0,4,9.38,60000.0,36,383.79530916844345,2018-03-29,3,1,29,baja
1484,57,25200000,252,0,4,26.14,100000.0,252,964.0397857689366,2018-04-13,4,2,13,baja
1486,61,480000,6,0,6,1.0,80000.0,6,600.0,2018-04-29,4,2,29,baja
1556,83,3000000,30,1,2,10.42,100000.0,29,287.90786948176583,2018-08-22,8,3,22,baja
1556,531,1140000,19,0,4,3.37,60000.0,19,563.7982195845697,2018-09-24,9,3,24,baja
1551,445,1320000,11,0,12,0.98,120000.0,11,1122.4489795918369,2018-06-20,6,2,20,baja
1572,331,770000,11,0,2,1.25,70000.0,11,880.0000000000001,2018-09-30,9,3,30,baja
1562,442,650000,13,0,1,6.67,50000.0,13,194.9025487256372,2018-09-16,9,3,16,baja
1481,338,200000,4,0,1,1.63,50000.0,4,245.39877300613497,2018-09-16,9,3,16,baja
1556,509,500000,10,0,1,3.89,50000.0,10,257.0694087403599,2018-09-08,9,3,8,baja
1482,120,8500000,170,0,5,9.09,50000.0,170,1870.1870187018703,2018-05-08,5,2,8,baja
1484,52,5950000,119,0,6,3.51,50000.0,119,3390.3133903133908,2018-05-28,5,2,28,baja
1498,238,810000,27,0,2,6.55,30000.0,27,412.2137404580153,2018-07-17,7,3,17,baja
1482,499,7300000,73,0,3,12.29,100000.0,73,593.9788445890969,2018-04-07,4,2,7,baja
1499,461,2950000,59,0,3,24.58,50000.0,59,240.0325467860049,2018-06-29,6,2,29,baja
1500,529,1200000,10,0,1,22.22,120000.0,10,45.004500450045,2018-08-19,8,3,19,baja
1494,489,22170000,164,2,16,18.08,135182.92682926828,162,907.0796460176992,2018-05-16,5,2,16,baja
1483,488,490000,7,0,1,2.63,70000.0,7,266.1596958174905,2018-05-13,5,2,13,baja
1493,531,2040000,34,0,3,13.55,60000.0,34,250.92250922509223,2018-07-21,7,3,21,baja
1576,73,22080000,187,0,8,7.66,118074.86631016045,187,2441.253263707572,2018-10-21,10,4,21,baja
1484,253,4060000,58,0,3,20.35,70000.0,58,285.01228501228496,2018-05-02,5,2,2,baja
1481,170,26530000,379,0,14,5.33,70000.0,379,7110.6941838649145,2018-04-25,4,2,25,baja
1558,442,1100000,11,0,1,4.98,100000.0,11,220.8835341365462,2018-08-22,8,3,22,baja
1497,524,1200000,8,0,4,1.92,150000.0,8,416.6666666666667,2018-06-20,6,2,20,baja
1494,254,4130000,118,0,6,7.96,35000.0,118,1482.4120603015076,2018-06-19,6,2,19,baja
1552,461,700000,14,0,2,8.75,50000.0,14,160.0,2018-07-06,7,3,6,baja
1498,492,660000,11,0,1,5.29,60000.0,11,207.93950850661625,2018-08-02,8,3,2,baja
1554,160,6480000,81,0,4,2.99,80000.0,81,2709.030100334448,2018-07-22,7,3,22,baja
1493,210,9920000,140,0,3,11.35,70857.14285714286,140,1233.4801762114537,2018-06-07,6,2,7,baja
1551,181,500000,5,0,3,0.78,100000.0,5,641.025641025641,2018-07-04,7,3,4,baja
1481,339,3960000,66,0,1,22.0,60000.0,66,300.0,2018-05-25,5,2,25,baja
1568,210,2400000,24,0,4,25.0,100000.0,24,96.0,2018-10-08,10,4,8,baja
1559,225,1400000,20,0,4,2.2,70000.0,20,909.090909090909,2018-08-10,8,3,10,baja
1484,417,20545000,216,0,3,22.93,95115.74074074074,216,941.9973833406018,2018-03-24,3,1,24,baja
1572,195,32700000,327,0,12,8.01,100000.0,327,4082.397003745319,2018-10-05,10,4,5,baja
1483,531,3960000,66,0,3,26.83,60000.0,66,245.9932910920612,2018-03-27,3,1,27,baja
1492,56,1840000,23,0,3,9.83,80000.0,23,233.9776195320448,2018-06-18,6,2,18,baja
1494,277,1440000,18,0,2,4.04,80000.0,18,445.5445544554456,2018-07-19,7,3,19,baja
1486,313,5240000,69,0,4,5.67,75942.02898550725,69,1216.931216931217,2018-03-26,3,1,26,baja
1563,285,200000,2,0,4,0.45,100000.0,2,444.44444444444446,2018-09-07,9,3,7,baja
1552,359,450000,9,0,2,2.14,50000.0,9,420.5607476635514,2018-07-05,7,3,5,baja
1481,55,160000,5,0,1,1.85,32000.0,5,270.27027027027026,2018-09-13,9,3,13,baja
1482,43,22880000,286,0,6,11.3,80000.0,286,2530.9734513274334,2018-03-30,3,1,30,baja
1563,249,480000,24,0,2,6.67,20000.0,24,359.82008995502247,2018-09-08,9,3,8,baja
1571,396,500000,5,0,3,1.19,100000.0,5,420.1680672268908,2018-10-14,10,4,14,baja
1483,524,2360000,19,0,3,12.42,124210.52631578948,19,152.9790660225443,2018-05-30,5,2,30,baja
1482,524,22560000,188,0,7,13.7,120000.0,188,1372.2627737226278,2018-03-16,3,1,16,baja
1484,485,15150000,101,0,4,24.75,150000.0,101,408.080808080808,2018-04-28,4,2,28,baja
1494,480,1050000,15,0,1,13.64,70000.0,15,109.97067448680352,2018-06-03,6,2,3,baja
1482,39,3450000,69,0,3,13.37,50000.0,69,516.0807778608827,2018-05-22,5,2,22,baja
1492,71,2850000,21,3,3,2.93,135714.2857142857,18,716.7235494880546,2018-05-11,5,2,11,baja
1576,522,28500000,190,0,10,20.19,150000.0,190,941.0599306587418,2018-10-08,10,4,8,baja
1499,451,550000,11,0,2,4.78,50000.0,11,230.1255230125523,2018-07-11,7,3,11,baja
1484,467,3700000,74,0,1,18.5,50000.0,74,400.0,2018-04-06,4,2,6,baja
1486,50,4250000,86,0,3,29.25,49418.6046511628,86,294.01709401709405,2018-04-17,4,2,17,baja
1562,304,3900000,26,0,3,5.1,150000.0,26,509.8039215686275,2018-10-03,10,4,3,baja
1483,292,1200000,20,0,4,2.75,60000.0,20,727.2727272727273,2018-04-16,4,2,16,baja
1496,344,21150000,141,0,4,13.25,150000.0,141,1064.1509433962265,2018-06-22,6,2,22,baja
1556,397,600000,12,0,3,1.2,50000.0,12,1000.0,2018-08-26,8,3,26,baja
1485,51,11600000,126,0,3,7.23,92063.49206349206,126,1742.738589211618,2018-04-04,4,2,4,baja
1482,464,480000,12,0,2,1.69,40000.0,12,710.0591715976332,2018-04-24,4,2,24,baja
1559,501,320000,6,2,2,1.49,53333.333333333336,4,402.6845637583893,2018-08-25,8,3,25,baja
1493,448,37650000,251,0,10,7.49,150000.0,251,3351.1348464619496,2018-06-25,6,2,25,baja
1554,251,1860000,31,0,6,6.89,60000.0,31,449.9274310595066,2018-08-25,8,3,25,baja
1556,159,1050000,15,0,4,1.2,70000.0,15,1250.0,2018-08-12,8,3,12,baja
1493,88,300000,6,0,5,0.2,50000.0,6,3000.0,2018-05-21,5,2,21,baja
1494,450,4800000,32,0,4,6.23,150000.0,32,513.6436597110754,2018-07-14,7,3,14,baja
1573,415,700000,10,0,1,2.98,70000.0,10,335.5704697986577,2018-10-29,10,4,29,baja
1493,186,1920000,24,0,1,4.74,80000.0,24,506.3291139240506,2018-07-15,7,3,15,baja
1482,402,1000000,20,0,1,8.33,50000.0,20,240.0960384153661,2018-05-07,5,2,7,baja
1576,533,180000,3,0,1,2.73,60000.0,3,109.8901098901099,2018-10-22,10,4,22,baja
1484,432,800000,20,0,2,3.28,40000.0,20,609.7560975609756,2018-06-03,6,2,3,baja
1481,299,6150000,149,0,1,31.91,41275.1677852349,149,466.9382638671263,2018-05-07,5,2,7,baja
1485,245,5400000,90,0,2,24.86,60000.0,90,362.0273531777957,2018-05-04,5,2,4,baja
1554,511,1650000,33,0,2,5.5,50000.0,33,600.0,2018-09-08,9,3,8,baja
1485,169,18400000,193,0,6,31.08,95336.78756476684,193,620.978120978121,2018-03-29,3,1,29,baja
1556,238,2160000,36,0,6,2.48,60000.0,36,1451.6129032258063,2018-08-13,8,3,13,baja
1499,184,2960000,50,0,5,3.85,59200.0,50,1298.7012987012986,2018-06-13,6,2,13,baja
1499,248,1470000,21,0,2,1.52,70000.0,21,1381.578947368421,2018-07-21,7,3,21,baja
1502,344,5370000,48,0,3,6.03,111875.0,48,796.0199004975124,2018-05-23,5,2,23,baja
1482,417,15760000,165,0,3,22.36,95515.15151515152,165,737.9248658318426,2018-05-04,5,2,4,baja
1483,83,400000,4,0,10,0.28,100000.0,4,1428.5714285714284,2018-03-15,3,1,15,baja
1493,534,840000,12,0,3,7.84,70000.0,12,153.0612244897959,2018-08-04,8,3,4,baja
1511,181,2280000,23,0,4,2.11,99130.43478260867,23,1090.047393364929,2018-07-05,7,3,5,baja
1483,222,7680000,96,0,6,4.96,80000.0,96,1935.483870967742,2018-04-15,4,2,15,baja
1499,210,7600000,95,0,7,8.14,80000.0,95,1167.0761670761672,2018-06-20,6,2,20,baja
1492,344,6400000,80,0,3,24.77,80000.0,80,322.9713362939039,2018-06-12,6,2,12,baja
1587,164,1400000,21,0,4,11.93,66666.66666666667,21,176.0268231349539,2018-10-27,10,4,27,baja
1499,154,2730000,39,0,8,1.63,70000.0,39,2392.638036809816,2018-06-19,6,2,19,baja
1483,515,3900000,78,0,1,15.0,50000.0,78,520.0,2018-04-25,4,2,25,baja
1481,365,490000,7,0,2,1.13,70000.0,7,619.4690265486727,2018-07-12,7,3,12,baja
1497,417,1930000,20,0,3,1.73,96500.0,20,1156.0693641618498,2018-05-06,5,2,6,baja
1481,489,480000,6,0,1,14.29,80000.0,6,41.98740377886634,2018-08-27,8,3,27,baja
1481,231,600000,24,0,1,4.62,25000.0,24,519.4805194805194,2018-05-19,5,2,19,baja
1556,201,3720000,93,0,5,13.1,40000.0,93,709.9236641221374,2018-09-25,9,3,25,baja
1572,162,1860000,31,0,7,0.46,60000.0,31,6739.130434782608,2018-10-07,10,4,7,baja
1558,164,1610000,24,0,6,2.75,67083.33333333333,24,872.7272727272726,2018-08-13,8,3,13,baja
1485,35,14800000,148,0,3,29.54,100000.0,148,501.0155721056195,2018-04-09,4,2,9,baja
1511,480,4160000,60,0,2,27.27,69333.33333333333,60,220.02200220022004,2018-07-19,7,3,19,baja
1481,164,760000,19,0,2,21.59,40000.0,19,88.00370541917555,2018-04-03,4,2,3,baja
1554,259,3000000,30,0,1,9.43,100000.0,30,318.1336161187699,2018-09-29,9,3,29,baja
1483,181,6900000,73,0,10,7.03,94520.54794520549,73,1038.406827880512,2018-04-11,4,2,11,baja
1558,248,2450000,35,0,2,2.54,70000.0,35,1377.9527559055118,2018-08-30,8,3,30,baja
1556,115,2100000,42,0,3,6.31,50000.0,42,665.6101426307448,2018-09-12,9,3,12,baja
1553,191,19500000,390,0,3,24.71,50000.0,390,1578.3083771752326,2018-10-11,10,4,11,baja
1495,487,300000,6,0,3,0.82,50000.0,6,731.7073170731708,2018-06-09,6,2,9,baja
1482,441,950000,19,0,6,1.22,50000.0,19,1557.377049180328,2018-04-29,4,2,29,baja
1554,181,33870000,372,0,9,13.21,91048.3870967742,372,2816.048448145344,2018-07-18,7,3,18,baja
1481,181,13100000,143,0,4,23.83,91608.3916083916,143,600.0839278220731,2018-04-04,4,2,4,baja
1556,245,910000,13,0,3,1.35,70000.0,13,962.9629629629628,2018-09-07,9,3,7,baja
1553,529,5100000,52,0,4,27.81,98076.92307692308,52,186.98309960445889,2018-10-07,10,4,7,baja
1482,238,18960000,316,0,4,32.64,60000.0,316,968.1372549019608,2018-04-25,4,2,25,baja
1482,496,930000,21,0,6,3.26,44285.71428571428,21,644.1717791411043,2018-04-23,4,2,23,baja
1564,486,1200000,27,0,1,9.64,44444.444444444445,27,280.0829875518672,2018-09-05,9,3,5,baja
1484,528,10080000,135,0,4,15.88,74666.66666666667,135,850.1259445843829,2018-05-02,5,2,2,baja
1568,248,10010000,143,0,1,20.72,70000.0,143,690.1544401544402,2018-10-22,10,4,22,baja
1493,163,20340000,177,0,6,32.18,114915.25423728811,177,550.0310752019888,2018-08-15,8,3,15,baja
1480,300,1360000,17,0,1,5.23,80000.0,17,325.04780114722746,2018-04-26,4,2,26,baja
1569,528,1320000,11,0,3,7.69,120000.0,11,143.04291287386215,2018-09-28,9,3,28,baja
1484,499,2700000,27,0,2,5.95,100000.0,27,453.781512605042,2018-05-05,5,2,5,baja
1568,429,5520000,46,0,3,29.49,120000.0,46,155.98507968802986,2018-10-12,10,4,12,baja
1485,466,1380000,46,0,3,8.97,30000.0,46,512.8205128205128,2018-04-10,4,2,10,baja
1497,513,7860000,71,0,1,28.63,110704.22535211268,71,247.99161718477123,2018-06-29,6,2,29,baja
1573,94,2400000,30,0,2,2.91,80000.0,30,1030.9278350515465,2018-10-18,10,4,18,baja
1481,466,60000,4,0,1,2.34,15000.0,4,170.94017094017096,2018-06-14,6,2,14,baja
1562,450,5550000,39,2,5,6.0,142307.6923076923,37,650.0,2018-09-23,9,3,23,baja
1558,196,900000,9,0,2,4.86,100000.0,9,185.1851851851852,2018-08-26,8,3,26,baja
1556,72,5040000,44,5,7,2.36,114545.45454545454,39,1864.406779661017,2018-09-09,9,3,9,baja
1497,43,480000,6,0,10,0.78,80000.0,6,769.2307692307692,2018-06-16,6,2,16,baja
1576,172,12600000,126,0,6,9.55,100000.0,126,1319.371727748691,2018-10-22,10,4,22,baja
1481,442,920000,23,0,1,11.79,40000.0,23,195.08057675996608,2018-06-01,6,2,1,baja
1493,461,1150000,23,0,3,9.58,50000.0,23,240.0835073068893,2018-06-13,6,2,13,baja
1495,344,3600000,24,0,3,4.27,150000.0,24,562.0608899297425,2018-06-15,6,2,15,baja
1485,168,2500000,25,0,3,10.68,100000.0,25,234.0823970037453,2018-04-12,4,2,12,baja
1493,204,1400000,20,0,6,1.08,70000.0,20,1851.851851851852,2018-09-09,9,3,9,baja
1554,184,7120000,119,0,6,7.96,59831.93277310924,119,1494.9748743718594,2018-08-18,8,3,18,baja
1576,560,280000,4,0,2,1.0,70000.0,4,400.0,2018-10-07,10,4,7,baja
1572,546,1950000,13,0,3,5.04,150000.0,13,257.93650793650795,2018-10-08,10,4,8,baja
1482,508,950000,19,0,2,3.71,50000.0,19,512.1293800539083,2018-04-14,4,2,14,baja
1485,499,5640000,47,0,2,10.35,120000.0,47,454.1062801932367,2018-05-04,5,2,4,baja
1483,183,22960000,574,0,4,30.53,40000.0,574,1880.117916803144,2018-05-15,5,2,15,baja
1484,51,52100000,622,0,14,16.36,83762.05787781351,622,3801.955990220049,2018-04-08,4,2,8,baja
1493,162,900000,15,0,1,1.55,60000.0,15,967.741935483871,2018-06-11,6,2,11,baja
1481,55,960000,95,0,8,4.4,10105.263157894737,95,2159.090909090909,2018-05-12,5,2,12,baja
1578,558,1880000,47,10,3,18.88,40000.0,37,248.94067796610167,2018-10-27,10,4,27,baja
1499,98,11550000,231,0,7,7.5,50000.0,231,3080.0,2018-06-14,6,2,14,baja
1484,57,3000000,30,0,3,4.81,100000.0,30,623.7006237006237,2018-05-06,5,2,6,baja
1551,529,2040000,17,0,4,2.21,120000.0,17,769.2307692307693,2018-06-23,6,2,23,baja
1484,225,3430000,49,0,8,2.7,70000.0,49,1814.8148148148143,2018-04-22,4,2,22,baja
1511,486,1400000,56,0,1,20.0,25000.0,56,280.0,2018-07-17,7,3,17,baja
1484,431,5280000,44,0,8,6.59,120000.0,44,667.6783004552352,2018-04-09,4,2,9,baja
1573,307,7040000,88,0,6,12.7,80000.0,88,692.9133858267717,2018-10-17,10,4,17,baja
1480,33,6400000,64,0,6,3.05,100000.0,64,2098.360655737705,2018-04-15,4,2,15,baja
1498,141,1050000,7,0,3,2.03,150000.0,7,344.82758620689657,2018-07-01,7,3,1,baja
1558,251,840000,12,0,6,2.67,70000.0,12,449.43820224719104,2018-09-03,9,3,3,baja
1484,468,3715000,68,0,2,23.13,54632.35294117647,68,293.99048854301776,2018-04-09,4,2,9,baja
1484,324,980000,14,0,2,3.4,70000.0,14,411.764705882353,2018-05-11,5,2,11,baja
1484,344,33450000,229,0,5,17.31,146069.86899563318,229,1322.9347198151358,2018-04-22,4,2,22,baja
1497,526,2520000,21,2,1,7.61,120000.0,19,275.9526938239159,2018-06-28,6,2,28,baja
1564,531,120000,2,0,1,3.64,60000.0,2,54.94505494505494,2018-09-01,9,3,1,baja
1556,532,105000,3,0,2,0.5,35000.0,3,600.0,2018-10-13,10,4,13,baja
1578,534,3150000,45,0,5,12.3,70000.0,45,365.8536585365853,2018-10-20,10,4,20,baja
1496,380,3160000,44,6,3,20.95,71818.18181818182,38,210.0238663484487,2018-05-17,5,2,17,baja
1494,499,480000,4,0,1,1.76,120000.0,4,227.27272727272728,2018-06-07,6,2,7,baja
1482,204,7350000,105,0,14,2.44,70000.0,105,4303.278688524591,2018-05-04,5,2,4,baja
1483,276,3720000,62,0,6,2.58,60000.0,62,2403.1007751937987,2018-07-07,7,3,7,baja
1576,184,1280000,16,0,5,1.64,80000.0,16,975.609756097561,2018-10-15,10,4,15,baja
1556,454,60000,1,0,1,0.33,60000.0,1,303.030303030303,2018-09-23,9,3,23,baja
1550,276,4740000,79,0,7,2.82,60000.0,79,2801.4184397163126,2018-06-21,6,2,21,baja
1486,155,280000,5,0,3,1.74,56000.0,5,287.35632183908046,2018-03-24,3,1,24,baja
1499,414,3840000,48,0,4,8.33,80000.0,48,576.2304921968788,2018-06-20,6,2,20,baja
1484,432,720000,24,0,2,3.93,30000.0,24,610.6870229007633,2018-06-02,6,2,2,baja
1575,429,5400000,45,0,4,13.98,120000.0,45,321.8884120171673,2018-10-28,10,4,28,baja
1493,223,6740000,110,0,14,3.6,61272.72727272727,110,3055.555555555555,2018-06-01,6,2,1,baja
1484,344,39000000,346,0,5,26.11,112716.76300578036,346,1325.1627728839526,2018-03-19,3,1,19,baja
1493,390,12240000,153,0,3,27.13,80000.0,153,563.9513453741247,2018-06-23,6,2,23,baja
1554,299,4500000,150,0,2,16.06,30000.0,150,933.9975093399752,2018-08-14,8,3,14,baja
1558,488,2680000,73,0,1,27.44,36712.32876712329,73,266.03498542274053,2018-09-25,9,3,25,baja
1552,266,1920000,24,0,4,1.73,80000.0,24,1387.2832369942196,2018-07-01,7,3,1,baja
1568,181,120000,1,0,2,0.27,120000.0,1,370.3703703703703,2018-10-08,10,4,8,baja
1493,169,1750000,25,0,4,6.04,70000.0,25,413.9072847682119,2018-06-10,6,2,10,baja
1495,429,4100000,58,0,4,7.07,70689.6551724138,58,820.3677510608204,2018-06-09,6,2,9,baja
1483,32,50400000,504,0,8,13.4,100000.0,504,3761.194029850746,2018-04-02,4,2,2,baja
1497,88,2300000,24,0,5,7.5,95833.33333333331,24,320.0,2018-05-09,5,2,9,baja
1551,39,2400000,25,0,7,0.65,96000.0,25,3846.153846153846,2018-06-18,6,2,18,baja
1484,34,20900000,209,0,5,31.19,100000.0,209,670.0865662071176,2018-04-23,4,2,23,baja
1486,466,270000,9,0,2,2.63,30000.0,9,342.20532319391634,2018-05-22,5,2,22,baja
1564,196,800000,8,0,1,13.33,100000.0,8,60.01500375093774,2018-08-27,8,3,27,baja
1554,442,5000000,50,0,1,22.62,100000.0,50,221.0433244916004,2018-10-03,10,4,3,baja
1483,222,8400000,105,0,3,29.17,80000.0,105,359.9588618443606,2018-05-03,5,2,3,baja
1493,333,2580000,43,0,8,2.47,60000.0,43,1740.890688259109,2018-05-12,5,2,12,baja
1486,531,120000,2,0,1,3.64,60000.0,2,54.94505494505494,2018-04-07,4,2,7,baja
1575,73,8520000,71,0,4,18.11,120000.0,71,392.0485919381557,2018-09-27,9,3,27,baja
1565,518,360000,4,0,2,3.64,90000.0,4,109.89010989010988,2018-08-15,8,3,15,baja
1496,72,3300000,55,8,3,18.15,60000.0,47,303.03030303030306,2018-06-12,6,2,12,baja
1572,331,1470000,21,0,1,4.77,70000.0,21,440.2515723270441,2018-09-28,9,3,28,baja
1566,489,930000,7,0,3,5.83,132857.14285714287,7,120.06861063464838,2018-09-05,9,3,5,baja
1482,160,7360000,92,0,2,6.79,80000.0,92,1354.9337260677466,2018-04-21,4,2,21,baja
1497,115,600000,6,0,4,1.08,100000.0,6,555.5555555555555,2018-07-08,7,3,8,baja
1484,262,9700000,97,0,3,20.34,100000.0,97,476.89282202556535,2018-04-08,4,2,8,baja
1559,485,18900000,126,0,4,30.88,150000.0,126,408.0310880829016,2018-08-04,8,3,4,baja
1497,72,3600000,40,0,3,13.2,90000.0,40,303.030303030303,2018-06-02,6,2,2,baja
1495,534,455000,13,0,2,12.75,35000.0,13,101.96078431372548,2018-05-08,5,2,8,baja
1559,57,720000,6,0,3,0.96,120000.0,6,625.0,2018-09-08,9,3,8,baja
1496,168,1000000,10,0,4,1.25,100000.0,10,800.0,2018-05-18,5,2,18,baja
1551,522,12750000,85,0,4,22.37,150000.0,85,379.9731783638802,2018-06-16,6,2,16,baja
1554,170,5110000,73,0,10,1.44,70000.0,73,5069.444444444444,2018-09-07,9,3,7,baja
1511,431,1600000,16,0,6,2.86,100000.0,16,559.4405594405595,2018-07-01,7,3,1,baja
1554,195,21360000,267,0,8,9.82,80000.0,267,2718.940936863544,2018-07-08,7,3,8,baja
1499,72,6480000,54,0,3,5.31,120000.0,54,1016.949152542373,2018-07-06,7,3,6,baja
1483,62,1540000,22,0,2,6.88,70000.0,22,319.7674418604651,2018-05-16,5,2,16,baja
1483,380,43060000,436,0,4,23.92,98761.46788990824,436,1822.742474916388,2018-04-05,4,2,5,baja
1502,56,400000,10,0,2,6.41,40000.0,10,156.00624024961,2018-05-25,5,2,25,baja
1499,536,120000,2,0,1,2.0,60000.0,2,100.0,2018-07-23,7,3,23,baja
1566,271,1440000,24,0,3,2.5,60000.0,24,960.0,2018-09-06,9,3,6,baja
1554,453,26200000,655,0,8,31.51,40000.0,655,2078.705172960965,2018-08-21,8,3,21,baja
1573,195,12000000,120,0,4,8.82,100000.0,120,1360.5442176870747,2018-11-01,11,4,1,baja
1551,485,3750000,25,0,3,5.83,150000.0,25,428.8164665523156,2018-06-25,6,2,25,baja
1552,489,2690000,21,0,10,4.2,128095.23809523808,21,500.0,2018-07-16,7,3,16,baja
1493,62,1280000,32,0,11,1.95,40000.0,32,1641.025641025641,2018-05-19,5,2,19,baja
1512,172,480000,6,0,2,2.07,80000.0,6,289.8550724637682,2018-08-26,8,3,26,baja
1559,489,4560000,32,0,6,9.52,142500.0,32,336.1344537815126,2018-09-09,9,3,9,baja
1486,89,840000,7,0,3,2.92,120000.0,7,239.7260273972603,2018-03-19,3,1,19,baja
1485,496,4970000,105,0,4,24.42,47333.333333333336,105,429.97542997543,2018-05-04,5,2,4,baja
1572,519,550000,11,0,2,2.18,50000.0,11,504.5871559633027,2018-10-20,10,4,20,baja
1552,285,1600000,16,0,4,2.96,100000.0,16,540.5405405405405,2018-07-13,7,3,13,baja
1552,71,12000000,80,0,3,11.16,150000.0,80,716.8458781362008,2018-06-27,6,2,27,baja
1493,453,1080000,18,0,3,24.0,60000.0,18,75.0,2018-06-17,6,2,17,baja
1575,181,2640000,33,0,4,5.22,80000.0,33,632.183908045977,2018-11-01,11,4,1,baja
1486,489,14840000,118,0,11,23.11,125762.71186440678,118,510.6014712245782,2018-04-18,4,2,18,baja
1569,222,160000,2,0,1,1.67,80000.0,2,119.76047904191618,2018-10-10,10,4,10,baja
1554,452,11700000,78,0,2,29.43,150000.0,78,265.03567787971457,2018-10-13,10,4,13,baja
1494,43,240000,3,0,3,0.22,80000.0,3,1363.6363636363635,2018-06-30,6,2,30,baja
1554,533,2760000,46,0,3,13.94,60000.0,46,329.98565279770446,2018-07-14,7,3,14,baja
1498,142,1500000,15,0,11,3.84,100000.0,15,390.625,2018-09-05,9,3,5,baja
1483,515,4700000,94,0,1,18.08,50000.0,94,519.9115044247789,2018-04-15,4,2,15,baja
1494,526,2320000,29,0,1,10.51,80000.0,29,275.9276879162702,2018-05-28,5,2,28,baja
1573,71,18160000,235,0,4,16.1,77276.59574468085,235,1459.6273291925463,2018-10-27,10,4,27,baja
1484,467,3200000,64,0,2,8.0,50000.0,64,800.0,2018-04-30,4,2,30,baja
1554,251,7500000,125,0,12,13.89,60000.0,125,899.9280057595392,2018-07-26,7,3,26,baja
1511,39,2520000,21,0,6,2.03,120000.0,21,1034.4827586206898,2018-09-17,9,3,17,baja
1486,43,1600000,20,0,6,5.9,80000.0,20,338.9830508474576,2018-03-26,3,1,26,baja
1484,487,1700000,17,0,5,1.39,100000.0,17,1223.021582733813,2018-03-22,3,1,22,baja
1564,89,3600000,24,0,7,2.14,150000.0,24,1121.4953271028037,2018-08-23,8,3,23,baja
1559,304,22350000,150,0,4,24.55,149000.0,150,610.9979633401222,2018-08-05,8,3,5,baja
1553,485,1200000,10,0,3,3.27,120000.0,10,305.81039755351685,2018-10-22,10,4,22,baja
1556,518,29800000,430,0,13,31.23,69302.32558139534,430,1376.881203970541,2018-08-30,8,3,30,baja
1482,472,3570000,51,0,2,8.85,70000.0,51,576.271186440678,2018-04-30,4,2,30,baja
1572,495,1320000,22,0,3,2.57,60000.0,22,856.0311284046693,2018-09-30,9,3,30,baja
1553,427,5925000,52,0,4,13.27,113942.30769230767,52,391.8613413715147,2018-10-12,10,4,12,baja
1494,456,4880000,69,0,2,31.28,70724.63768115942,69,220.5882352941176,2018-07-04,7,3,4,baja
1554,88,1860000,18,0,5,0.6,103333.33333333331,18,3000.0,2018-08-25,8,3,25,baja
1497,210,7920000,99,0,5,5.62,80000.0,99,1761.5658362989325,2018-05-12,5,2,12,baja
1497,415,3780000,54,0,2,8.04,70000.0,54,671.6417910447761,2018-05-10,5,2,10,baja
1497,262,4200000,57,0,3,11.8,73684.21052631579,57,483.0508474576271,2018-05-17,5,2,17,baja
1572,338,3270000,43,0,2,8.74,76046.51162790698,43,491.99084668192216,2018-10-04,10,4,4,baja
1483,62,2170000,34,0,6,3.54,63823.52941176471,34,960.45197740113,2018-05-12,5,2,12,baja
1481,344,18000000,126,0,5,14.79,142857.14285714287,126,851.9269776876267,2018-04-04,4,2,4,baja
1556,165,240000,3,0,3,1.67,80000.0,3,179.64071856287427,2018-09-27,9,3,27,baja
1556,83,9200000,177,0,6,20.49,51977.4011299435,177,863.8360175695462,2018-10-01,10,4,1,baja
1497,184,320000,4,0,1,2.05,80000.0,4,195.12195121951223,2018-06-25,6,2,25,baja
1493,55,1040000,85,0,4,7.87,12235.29411764706,85,1080.0508259212197,2018-05-25,5,2,25,baja
1572,430,1100000,11,0,1,14.47,100000.0,11,76.01935038009675,2018-10-06,10,4,6,baja
1482,61,2080000,26,0,6,1.53,80000.0,26,1699.3464052287582,2018-04-19,4,2,19,baja
1498,245,1890000,27,0,2,7.46,70000.0,27,361.93029490616624,2018-08-19,8,3,19,baja
1554,381,1200000,22,0,4,3.24,54545.454545454544,22,679.0123456790124,2018-08-24,8,3,24,baja
1556,380,2180000,32,0,2,3.36,68125.0,32,952.3809523809524,2018-09-14,9,3,14,baja
1481,182,11120000,139,0,1,24.47,80000.0,139,568.0425010216592,2018-05-04,5,2,4,baja
1573,225,1610000,23,0,6,1.69,70000.0,23,1360.9467455621302,2018-10-28,10,4,28,baja
